"input[, 1]","BC_1","BC_10","BC_11","BC_12","BC_13","BC_14","BC_15","BC_16","BC_17","BC_18","BC_19","BC_2","BC_20","BC_21","BC_22","BC_23","BC_24","BC_25","BC_26","BC_27","BC_28","BC_29","BC_3","BC_30","BC_31","BC_32","BC_33","BC_34","BC_35","BC_36","BC_37","BC_38","BC_39","BC_4","BC_40","BC_41","BC_42","BC_43","BC_44","BC_45","BC_46","BC_47","BC_48","BC_49","BC_5","BC_50","BC_51","BC_52","BC_53","BC_54","BC_55","BC_56","BC_57","BC_58","BC_59","BC_6","BC_60","BC_61","BC_62","BC_63","BC_64","BC_65","BC_66","BC_67","BC_68","BC_69","BC_7","BC_70","BC_71","BC_72","BC_73","BC_74","BC_75","BC_76","BC_8","BC_9","HD_1","HD_10","HD_11","HD_12","HD_13","HD_14","HD_15","HD_16","HD_17","HD_18","HD_19","HD_2","HD_20","HD_21","HD_22","HD_23","HD_24","HD_25","HD_26","HD_27","HD_28","HD_29","HD_3","HD_30","HD_31","HD_32","HD_33","HD_34","HD_35","HD_36","HD_37","HD_38","HD_39","HD_4","HD_40","HD_41","HD_42","HD_43","HD_44","HD_45","HD_46","HD_47","HD_48","HD_49","HD_5","HD_50","HD_51","HD_52","HD_53","HD_54","HD_55","HD_56","HD_57","HD_58","HD_59","HD_6","HD_60","HD_61","HD_62","HD_63","HD_64","HD_65","HD_66","HD_67","HD_68","HD_69","HD_7","HD_70","HD_71","HD_72","HD_73","HD_74","HD_75","HD_76","HD_77","HD_78","HD_79","HD_8","HD_80","HD_81","HD_82","HD_83","HD_84","HD_85","HD_86","HD_87","HD_88","HD_89","HD_9","HD_90","HD_91","HD_92","HD_93","HD_94","HD_95"
279.2425,0,0,0,0,0,0,0,0,0,0,0,0,0,47367868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485125.40625,0,0,0,0,76523488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45052972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43950748,0,0,0,0,0,25571078,38942492,0,0,0,0,0,30857074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279.2475,12841165,0,145262.203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23098900,0,0,0,0,1229474.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255363.71875,0,0,0,0,0,0,0,0,0,0,0,0,33474994,0,0,0,0,0,36601512,0,0,0,0,0,7692366.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279.2481,0,0,0,0,0,0,0,0,0,0,0,0,0,20198780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207831.640625,0,0,0,0,33425102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19082542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18687340,0,0,0,0,0,11048200,16321707,0,0,0,0,0,13337656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279.2531,3591180,0,43785.21484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6450486.5,0,0,0,0,344845.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71003.625,0,0,0,0,0,0,0,0,0,0,0,0,9325776,0,0,0,0,0,10212707,0,0,0,0,0,2150553.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279.2537,0,0,0,0,0,0,0,0,0,0,0,0,0,5599665.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57611.8046875,0,0,0,0,9288833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5296251.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5205637,0,0,0,0,0,3084096,4543135.5,0,0,0,0,0,3734224.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280.2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707608.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7997603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3711717.5,0,0,0,0,62626.5703125,0,0,0,0,0,0,0,0,0,0,0,5910163.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84171.890625,0,0,0,0,0,0,0,0,0,463218.9375,4206884.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280.2419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2988025.5,0,0,264993.34375,3684412.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29746.048828125,0,0,0,0,0,0,0,0,0,0,0,0,0,3611970.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345516.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314326.125,0,3708599,0,0,0,0
281.2362,0,0,0,0,0,0,3592868.5,0,0,0,0,0,0,0,0,284034.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2984720.5,0,0,0,0,0,0,0,0,0,0,67138.4375,0,2827311.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4566701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4048601.5,0,0,0,0,0,0,0,0,0,5537996,0,0,0,0,0,0,0,0,0
281.2477,0,0,0,0,0,0,0,0,63185.67578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88762.4140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10445037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10660493,0,10597701,8716335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9826605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10569117,0,0
281.2534,0,0,0,0,0,0,0,0,52333.43359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4725281.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77686.5703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381673.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8717961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8904349,12988857,0,0,0,0,0,0,0,0,0,0,0,0,0,256379.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281.2585,0,0,0,0,0,0,0,0,0,0,37911.08203125,0,0,0,0,0,0,6281655.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152746.421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6324319.5,0,0,48597.84375,0,0,0,0,0,0,0,0,0,48112.4296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56172.64453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5254808.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281.259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4919534.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3707914.25,0,0,0,0,0,5260654.5,0,0,0,47245.70703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5347768.5,0,5250256.5,4368830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5289885,0,0
283.2513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646102.3125,12525587,0,0,0,0,0,0,0,0,0,0,86866.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6885225.5,0,0,0,0,95291.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16962846,0,0,0,0,0,18814102,0,0,0,0,0,4098825.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856728.75,16242953,0,0,0,0,0,0,0,0,0,0,114590.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8796356,0,0,0,0,119716.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22585022,0,0,0,0,0,25261632,0,0,0,0,0,5542603.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508.3433,2939544.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362858.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5281775.5,0,0,0,0,2067039.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37522.234375,0,0,0,0,0,0,5284698.5,0,0,0,0,0,0,0,47050.23046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2922930.5,0,0,0,0
770.5733,0,5853426,0,0,0,0,0,5043414,0,0,0,0,0,4745525.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2744259.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3174634.75,0,4347352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4203637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286127.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279.2201,0,0,0,0,0,0,0,0,0,0,0,0,0,31216936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317075.40625,0,0,0,0,47967248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30074218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29164800,0,0,0,0,0,16414618,26628378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279.2257,0,0,0,0,0,0,0,0,0,0,0,0,0,59065352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601101.5,0,0,0,0,91934688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56719956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55067424,0,0,0,0,0,31265490,49889564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279.2313,0,0,0,0,0,0,0,0,0,0,0,0,0,85663760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873497.25,0,0,0,0,134939456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82011528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79739192,0,0,0,0,0,45633188,71696488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279.2369,0,0,0,0,0,0,0,0,0,0,0,0,0,76857776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786129.375,0,0,0,0,123272192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73236120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71364904,0,0,0,0,0,41326292,63491272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281.2358,0,0,0,0,0,0,0,0,0,0,27569.85546875,0,0,0,0,0,0,4935419.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117777.7890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46179.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4808390.5,0,0,0,0,0,0,0,0,0,0,2627739.25,0,0,3969670,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281.2364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33747.25390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4213245.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4303158.5,6632048.5,0,3522972.75,0,0,0,0,0,0,0,0,0,0,0,126981.8671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4270020,0,0
281.2421,0,0,0,0,0,0,0,0,46192.49609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4253424.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64881.7265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334367.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7586245.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11754628,0,0,0,0,0,0,0,0,0,0,0,0,0,226653.203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281.2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10333592,0,0,0,0,0,0,5773634.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88226.7265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458676.71875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15904660,0,0,0,0,0,0,0,0,0,0,0,0,0,309924.90625,0,0,0,0,493411.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281.2588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5037915.5,0,0,0,0,4968373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5487188.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3716614.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5802184.5,0,0,0,0,0,0,0,211891.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5090593.5,0,0,0,0,0,0,0,0,0,0
508.3436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246398.28125,0,0,0,2381237.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922391.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4181194.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310648.4375,0,0,3284471.75,445235.59375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508.3442,0,0,0,0,0,0,0,0,0,0,0,0,0,4628736,0,0,0,0,0,0,0,0,0,0,0,5162432.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7103750.5,0,0,0,0,0,19488.90625,0,0,0,0,0,0,0,0,0,0,2894589.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3457901.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4489189.5,0,0
770.5721,0,0,0,0,0,0,0,0,36650.1015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41720.734375,0,0,0,0,0,0,0,0,0,0,0,810357.5625,0,0,0,0,0,0,0,0,0,3516062.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6208359,0,0,3664518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2475348,0,0,0,0,0,0,0,0,0
770.5724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8052747.5,0,0,2796535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3033356.5,0,0,2510226.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10504340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515524.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48411.4453125,0
770.5727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211085.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182521.640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5040502.5,0,0,0,0,0,3519076.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3290200,0,0,0,0,0,447436.125,0,0,0,4628017.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770.5738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4775189,0,5285921.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3883938.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4513622,0,0,0,0,0,0,0,0,0,0,0,0,3035577.75,0,0,0,0,0,2700131.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4666027,0,0,0,0,0,0,0,0,0,0
202.0742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265866.71875,0,0,0,0,0,0,0,0,0,0,88054.1484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128479.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122511.5703125,0,96571.140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123578.390625,0,0,0,0,0,0,0
202.0743,2632468.5,0,0,0,0,0,0,0,126225.515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105543.40625,0,0,136913.390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126896.5546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467120.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.0811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360798.125,0,0,0,0,0,0,0,0,0,0,119869.59375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168439.796875,0,132734.921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168109.359375,0,0,0,0,0,0,0
202.0846,0,0,0,0,0,0,0,0,104232.140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74205.1171875,0,0,0,0,0,0,0,0,88188.2265625,0,0,113489.3828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105193.5703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104696.90625,0,0,0,0,0,0,0
